Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
qseB	0.8991779320280108	0.8682321178302462	Middle	0.9999971144943013	b3025	945369	P52076	JW2993,ygiX	QseB transcriptional activator	M37.1	P52076	['GO:0000156', 'GO:0000976']	False	False	False	True
fimF		0.7440231179989667	Output		b4318	948845	P08189	JW4281	fimbrial morphology	M37.1	P08189	[]	False	False	False	False
fimA		0.7440231179989667	Output		b4314	948838	P04128	pilA,JW4277	major type 1 subunit fimbrin (pilin)	M37.1	P04128	['GO:0042802']	False	False	False	False
qseC		0.8682321178302462	Output		b3026	947174	P40719	JW2994,ygiY	QseC sensory histidine kinase	M37.1	P40719	['GO:0005524', 'GO:0000155', 'GO:0036094']	False	False	False	False
flhC	0.8906750828640223	0.6605339288833991	Middle	-0.9950765642704577	b1891	947280	P0ABY7	JW1880,flaI	FlhC	Intermodular	P0ABY7	['GO:0003677', 'GO:0008270']	False	False	False	False
fimC		0.7440231179989667	Output		b4316	948843	P31697	JW4279	periplasmic chaperone, required for type 1 fimbriae	M37.1	P31697	['GO:0044183']	False	False	False	False
fimD		0.7440231179989667	Output		b4317	948844	P30130	JW5780	FimD monomer	M37.1	P30130	['GO:0015473']	False	False	False	False
flhD	0.8906750828640223	0.6605339288833991	Middle	-0.9950765642704577	b1892	945442	P0A8S9	flbB,JW1881	FlhD	Intermodular	P0A8S9	['GO:0003677']	False	False	False	False
fimG		0.7440231179989667	Output		b4319	948846	P08190	JW4282	fimbrial morphology	M37.1	P08190	[]	False	False	False	False
fimH		0.7440231179989667	Output		b4320	948847	P08191	JW4283	minor fimbrial subunit, D-mannose specific adhesin	M37.1	P08191	['GO:0005537']	False	False	False	False
fimI		0.7440231179989667	Output		b4315	948841	P39264	JW5779	fimbrial protein	M37.1	P39264	[]	False	False	False	False
treR	1.0	0.4825350748889926	Middle		b4241	948760	P36673	JW4200	TreR transcriptional repressor	M37.1	P36673	['GO:0003700', 'GO:0000976']	True	False	False	False
mlrA	0.8959521851671421	0.8220974218049367	Middle	0.997407234126806	b2127	949029	P33358	yehV,JW2115	MlrA DNA binding transcriptional activator	M37.1	P33358	['GO:0003677', 'GO:0003700']	True	False	False	False
yhbE		0.8595940514934788	Output		b3184	947699	P0AA73	JW3151	conserved inner membrane protein	M37.1	P0AA73	[]	False	False	False	False
rplU		0.8595940514934788	Output		b3186	949057	P0AG48	JW3153	50S ribosomal subunit protein L21	M37.1	P0AG48	['GO:0019843', 'GO:0003735']	False	False	False	False
rpmA		0.8595940514934788	Output		b3185	945190	P0A7L8	JW3152	50S ribosomal subunit protein L27	M37.1	P0A7L8	['GO:0043022', 'GO:0019843', 'GO:0003735', 'GO:0000049']	False	False	False	False
ibaG		0.8484454961539624	Output		b3190	947958	P0A9W6	yrbA,JW3157	predicted DNA-binding transcriptional regulator	M37.1	P0A9W6	['GO:0051537']	False	False	False	False
obgE		0.8595940514934788	Output		b3183	947694	P42641	obg,yhbZ,cgtA,JW3150	GTPase involved in chromosome partitioning and ribosome assembly	M37.1	P42641	['GO:0003677', 'GO:0019003', 'GO:0005525', 'GO:0003924', 'GO:0097216', 'GO:0032561', 'GO:0000287', 'GO:0043023', 'GO:0019843']	False	False	False	False
pdhR	0.37131483245317937	0.7643261640930354	Middle	-0.3678794411714786	b0113	944827	P0ACL9	genA,aceC,JW0109,yacB	PdhR DNA-binding transcriptional dual regulator	M37.17	P0ACL9	['GO:0003677', 'GO:0003700']	True	False	False	False
ftsL		0.5436390648252813	Output		b0083	944803	P0AEN4	mraR,yabD,JW0081	essential cell division protein FtsL	M37.17	P0AEN4	[]	False	False	False	False
hha		0.56871956760739	Output		b0460	945098	P0ACE3	JW0449	haemolysin expression modulating protein	Intermodular	P0ACE3	['GO:0003677']	False	False	False	False
ddlB		0.5436390648252813	Output		b0092	946324	P07862	JW0090,ddl	D-alanine-D-alanine ligase B	M37.17	P07862	['GO:0005524', 'GO:0008716', 'GO:0046872', 'GO:0042803']	False	False	False	False
mraZ	0.3678794411714785	0.5493643400997724	Middle	-0.3678794411714786	b0081	944810	P22186	yabB,JW0079	MraZ DNA-binding transcriptional repressor	M37.17	P22186	['GO:0003700', 'GO:0043565', 'GO:0000976']	True	False	False	False
mraY		0.5436390648252813	Output		b0087	944814	P0A6W3	JW0085,murX	phospho-N-acetylmuramoyl-pentapeptide transferase	M37.17	P0A6W3	['GO:0046872', 'GO:0008963', 'GO:0051992']	False	False	False	False
murC		0.5436390648252813	Output		b0091	946153	P17952	JW0089	UDP-<i>N</i>-acetylmuramate-alanine ligase	M37.17	P17952	['GO:0005524', 'GO:0000287', 'GO:0042803', 'GO:0008763']	False	False	False	False
murD		0.5436390648252813	Output		b0088	944818	P14900	JW0086	UDP-<i>N</i>-acetylmuramoyl-L-alanine:D-glutamate ligase	M37.17	P14900	['GO:0005524', 'GO:0042802', 'GO:0008764']	False	False	False	False
murE		0.5436390648252813	Output		b0085	944791	P22188	JW0083	UDP-<i>N</i>-acetylmuramoylalanyl-D-glutamate 2,6-diaminopimelate ligase	M37.17	P22188	['GO:0005524', 'GO:0000287', 'GO:0008765']	False	False	False	False
murF		0.5436390648252813	Output		b0086	944813	P11880	mra,JW0084	D-alanyl-D-alanine-adding enzyme	M37.17	P11880	['GO:0005524', 'GO:0047480', 'GO:0008766']	False	False	False	False
murG		0.5436390648252813	Output		b0090	946321	P17443	JW0088	N-acetylglucosaminyl transferase	M37.17	P17443	['GO:0051991', 'GO:0050511']	False	False	False	False
rsmH		0.5493643400997724	Output		b0082	944806	P60390	mraW,JW0080,yabC	16S rRNA m<sup>4</sup>C1402 methyltransferase	M37.17	P60390	['GO:0042803', 'GO:0071424']	False	False	False	False
tomB		0.56871956760739	Output		b0461	945106	P0AAR0	JW0450,ybaJ	protein that modulates Hha toxicity	Intermodular	P0AAR0	['GO:0003677']	False	False	False	False
hemL		0.678666975265405	Output		b0154	946892	P23893	popC,gsa,JW0150	glutamate-1-semialdehyde aminotransferase	Intermodular	P23893	['GO:0042286', 'GO:0042803', 'GO:0030170', 'GO:0008483']	False	False	False	False
lpxC		0.5436390648252813	Output		b0096	944816	P0A725	envA,asmB,JW0094	UDP-3-O-acyl-N-acetylglucosamine deacetylase	M37.17	P0A725	['GO:0019213', 'GO:0005506', 'GO:0103117', 'GO:0008270']	False	False	False	False
ftsI		0.5436390648252813	Output		b0084	944799	P0AD68	JW0082,pbpB	essential cell division protein FtsI; penicillin-binding protein 3	M37.17	P0AD68	['GO:0008658', 'GO:0008955', 'GO:0009002']	False	False	False	False
ftsW		0.5436390648252813	Output		b0089	946322	P0ABG4	JW0087	essential cell division protein FtsW; lipid II flippase	M37.17	P0ABG4	['GO:0015648', 'GO:0008955']	False	False	False	False
ftsQ		0.7202039887845745	Output		b0093	944823	P06136	JW0091	essential cell division protein FtsQ	Intermodular	P06136	['GO:0042802']	False	False	False	False
slyA	0.853353790133235		Input		b1642	946167	P0A8W2	JW5267	SlyA DNA-binding transcriptional activator	M37.1	P0A8W2	['GO:0003677', 'GO:0003700']	True	False	False	False
cas1		0.5420144685561944	Output		b2755		Q46896	JW2725,ygbT	multifunctional nuclease	M37.1	Q46896	['GO:0017108', 'GO:0008821', 'GO:0003677', 'GO:0004519', 'GO:0042802', 'GO:0046872', 'GO:0042803']	False	False	False	False
cas2		0.5420144685561944	Output		b2754		P45956	ygbF,JW5438	predicted endoribonuclease	M37.1	P45956	['GO:0003677', 'GO:0004519']	False	False	False	False
casE		0.5420144685561944	Output		b2756	947226	Q46897	JW2726,ygcH,cas6e	crRNA endonuclease	M37.1	Q46897	['GO:0003723', 'GO:0004521']	False	False	False	False
casD		0.5420144685561944	Output		b2757	947225	Q46898	cas5,ygcI,JW5844	Cascade subunit D	M37.1	Q46898	['GO:0071667', 'GO:0003723']	False	False	False	False
casA		0.46308100749350434	Output		b2760	947222	Q46901	cse1,ygcL,JW2730	Cascade subunit A	M37.1	Q46901	['GO:0003677', 'GO:0003723', 'GO:0008270']	False	False	False	False
casC		0.46308100749350434	Output		b2758	947224	Q46899	JW2728,cas4,ygcJ,cse4	Cascade subunit C	M37.1	Q46899	['GO:0071667', 'GO:0003723']	False	False	False	False
casB		0.46308100749350434	Output		b2759	947223	P76632	JW2729,ygcK,cse2	Cascade subunit B	M37.1	P76632	['GO:0003677', 'GO:0003676', 'GO:0003723']	False	False	False	False
leuO	0.8311342355362907	0.6859863786226071	Middle	0.06258365550866392	b0076	949034	P10151	JW0075	LeuO DNA-binding transcriptional dual regulator	M37.1	P10151	['GO:0003700', 'GO:0043565']	True	False	False	False
paaB		0.8883119323712434	Output		b1389	947595	P76078	JW1384,ynbF	ring 1,2-phenylacetyl-CoA epoxidase subunit	Intermodular	P76078	[]	False	False	False	False
paaC		0.8883119323712434	Output		b1390	945956	P76079	ydbP,JW1385	ring 1,2-phenylacetyl-CoA epoxidase, structural subunit	Intermodular	P76079	[]	False	False	False	False
paaA		0.8883119323712434	Output		b1388	945833	P76077	JW1383,ydbO	ring 1,2-phenylacetyl-CoA epoxidase, monooxygenase subunit	Intermodular	P76077	['GO:0097266']	False	False	False	False
paaF		0.8883119323712434	Output		b1393	946011	P76082	ydbR,JW1388	predicted 2,3-dehydroadipyl-CoA hydratase	Intermodular	P76082	['GO:0004300', 'GO:0042802']	False	False	False	False
paaG		0.8883119323712434	Output		b1394	946263	P77467	JW1389,ydbT	predicted ring 1,2-epoxyphenylacetyl-CoA isomerase (oxepin-CoA forming)	Intermodular	P77467	['GO:0042802', 'GO:0016853', 'GO:0016829']	False	False	False	False
paaD		0.8883119323712434	Output		b1391	945959	P76080	JW5217,ydbQ	phenylacetate degradation protein	Intermodular	P76080	[]	False	False	False	False
paaE		0.8883119323712434	Output		b1392	945962	P76081	JW1387,ydbR	ring 1,2-phenylacetyl-CoA epoxidase, reductase subunit	Intermodular	P76081	['GO:0051537', 'GO:0050660', 'GO:0046872', 'GO:0016491']	False	False	False	False
paaJ		0.8883119323712434	Output		b1397	946121	P0C7L2	JW1392,ydbW,paaE	&beta;-ketoadipyl-CoA thiolase	Intermodular	P0C7L2	['GO:0033812', 'GO:0003988', 'GO:0016740']	False	False	False	False
paaK		0.8883119323712434	Output		b1398	945963	P76085	JW5218	phenylacetate-CoA ligase	Intermodular	P76085	['GO:0005524', 'GO:0016405', 'GO:0047475']	False	False	False	False
paaH		0.8883119323712434	Output		b1395	945940	P76083	JW1390,ydbU	3-hydroxyadipyl-CoA dehydrogenase (NAD<sup>+</sup>)	Intermodular	P76083	['GO:0003857', 'GO:0008691', 'GO:0070403']	False	False	False	False
paaI		0.8883119323712434	Output		b1396	945265	P76084	JW1391,ydbV	phenylacetyl-CoA thioesterase	Intermodular	P76084	['GO:0016289']	False	False	False	False
IHF	0.38879124025470446	0.874529024947141	Middle	-0.8562727778989075						Global regulator		[]	False	False	False	False
pstS		0.8697558906104761	Output		b3728	948237	P0AG82	JW3706,phoS	phosphate ABC transporter - periplasmic binding protein	Basal machinery	P0AG82	['GO:0042301']	False	False	False	False
envZ		0.4110437014566536	Output		b3404	947272	P0AEJ4	ompB,perA,tpo,JW3367	EnvZ	Basal machinery	P0AEJ4	['GO:0005524', 'GO:0042802', 'GO:0004721', 'GO:0000155', 'GO:0042803']	False	False	False	False
pstC		0.8697558906104761	Output		b3727	948238	P0AGH8	JW3705,phoW	phosphate ABC transporter - membrane subunit	Basal machinery	P0AGH8	['GO:0005315']	False	False	False	False
pstA		0.8697558906104761	Output		b3726	948239	P07654	JW3704,phoT	phosphate ABC transporter - membrane subunit	Basal machinery	P07654	['GO:0005315']	False	False	False	False
yjbE		0.8326384217858993	Output		b4026	948534	P0AF45	JW3986	predicted protein	M37.1	P0AF45	[]	False	False	False	False
ulaD		0.446312308283076	Output		b4196	948714	P39304	sgaH,JW4154,yjfV	3-keto-L-gulonate 6-phosphate decarboxylase	M63	P39304	['GO:0033982', 'GO:0000287', 'GO:0004590']	False	False	False	False
ulaE		0.446312308283076	Output		b4197	948712	P39305	yjfW,sgaU,JW4155	L-xylulose 5-phosphate 3-epimerase	M63	P39305	['GO:0016861', 'GO:0034015']	False	False	False	False
ulaF		0.446312308283076	Output		b4198	948711	P39306	JW4156,sgaE,yjfX	L-ribulose 5-phosphate 4-epimerase	M63	P39306	['GO:0016832', 'GO:0008742', 'GO:0008270']	False	False	False	False
ulaG		0.8913033759685889	Output		b4192	948705	P39300	yjfR,JW5868	L-ascorbate 6-phosphate lactonase	M63	P39300	['GO:0016787', 'GO:0035460', 'GO:0030145']	False	False	False	False
ulaA		0.446312308283076	Output		b4193	948717	P39301	JW5744,yjfS,sgaT	L-ascorbate PTS permease - UlaA subunit	M63	P39301	['GO:0042802', 'GO:0090585']	False	False	False	False
ulaB		0.446312308283076	Output		b4194	948716	P69822	yjfT,sgaB,JW4152	L-ascorbate PTS permease - UlaB subunit	M63	P69822	['GO:0016301', 'GO:0008982', 'GO:0090585']	False	False	False	False
ulaC		0.446312308283076	Output		b4195	948715	P69820	ptxA,sgaA,JW4153,yjfU	L-ascorbate PTS permease	M63	P69820	['GO:0016301', 'GO:0090585']	False	False	False	False
pspE		0.8851454528461284	Output		b1308	945652	P23857	JW1301	thiosulfate sulfurtransferase	M59	P23857	['GO:0004792']	False	False	False	False
hycD		0.8945529557305412	Output		b2722	948994	P16430	JW2692,hevD	hydrogenase 3, membrane subunit	Intermodular	P16430	['GO:0016491']	False	False	False	False
hycE		0.8945529557305412	Output		b2721	947396	P16431	hevE,JW2691	hydrogenase 3, large subunit	Intermodular	P16431	['GO:0051539', 'GO:0051287', 'GO:0008137', 'GO:0016151', 'GO:0048038']	False	False	False	False
hycF		0.8945529557305412	Output		b2720	947048	P16432	JW2690,hevF	formate hydrogenlyase complex iron-sulfur protein	Intermodular	P16432	['GO:0051539', 'GO:0046872', 'GO:0016651']	False	False	False	False
tdcF		0.9261868361002595	Output		b3113	947624	P0AGL2	yhaR,JW5521	predicted enamine/imine deaminase	M8	P0AGL2	['GO:0019239', 'GO:0042802']	False	False	False	False
hypD		0.8651386481924505	Output		b2729	947189	P24192	JW2699	HypD, scaffold protein for assembly of the Fe-(CN)<sub>2</sub>CO cofactor	M37.6	P24192	['GO:0051539', 'GO:0016887', 'GO:0070025', 'GO:0005506']	False	False	False	False
hypA		0.8933813219053249	Output		b2726	947195	P0A700	JW2696	accessory protein for nickel incorporation into hydrogenase 3	M37.6	P0A700	['GO:0042802', 'GO:0016530', 'GO:0016151', 'GO:0008270']	False	False	False	False
hypC		0.8651386481924505	Output		b2728	947192	P0AAM3	JW2698	HypC, protein involved in hydrogenase 3 maturation	M37.6	P0AAM3	['GO:1902670', 'GO:0042802', 'GO:0005506']	False	False	False	False
hypB		0.8651386481924505	Output		b2727	947194	P0AAN3	JW2697	accessory protein for nickel incorporation into hydrogenase isoenzymes	M37.6	P0AAN3	['GO:0005525', 'GO:0003924', 'GO:0097216', 'GO:0016530', 'GO:0016151', 'GO:0042803', 'GO:0008270']	False	False	False	False
hycC		0.8945529557305412	Output		b2723	945327	P16429	hevC,JW2693	hydrogenase 3, membrane subunit	Intermodular	P16429	['GO:0008137']	False	False	False	False
hycB		0.8945529557305412	Output		b2724	948002	P0AAK1	hevB,JW2694	hydrogenase 3, Fe-S subunit	Intermodular	P0AAK1	['GO:0051539', 'GO:0046872']	False	False	False	False
pstB		0.8697558906104761	Output		b3725	948240	P0AAH0	phoT,JW3703	phosphate ABC transporter - ATP binding subunit	Basal machinery	P0AAH0	['GO:0005524', 'GO:0016887', 'GO:0015415', 'GO:0005315']	False	False	False	False
dppA		0.8993256903707731	Output		b3544	948062	P23847	JW3513	dipeptide ABC transporter - periplasmic binding protein	Basal machinery	P23847	['GO:0071916', 'GO:0020037', 'GO:0042277', 'GO:1904680']	False	False	False	False
dppB		0.8993256903707731	Output		b3543	948063	P0AEF8	JW3512	dipeptide ABC transporter - putative membrane subunit	Basal machinery	P0AEF8	['GO:0071916']	False	False	False	False
dppD		0.8993256903707731	Output		b3541	948065	P0AAG0	JW3510	dipeptide ABC transporter - putative ATP binding subunit	Basal machinery	P0AAG0	['GO:0051539', 'GO:0005524', 'GO:0016887', 'GO:0015232']	False	False	False	False
dppF		0.8993256903707731	Output		b3540	948056	P37313	dppE,JW3509	dipeptide ABC transporter - putative ABC binding subunit	Basal machinery	P37313	['GO:0005524', 'GO:0016887', 'GO:0071916', 'GO:0015232']	False	False	False	False
yeiL	1.0	0.842447348001035	Middle	1.0	b2163	946670	P0A9E9	JW2150,nsr	YeiL DNA-binding transcriptional activator	Basal machinery	P0A9E9	['GO:0051539', 'GO:0003677', 'GO:0003700', 'GO:0046872']	True	False	False	False
dppC		0.8993256903707731	Output		b3542	948064	P0AEG1	JW3511	dipeptide ABC transporter - putative membrane subunit	Basal machinery	P0AEG1	['GO:0071916']	False	False	False	False
proX		0.43381462879363897	Output		b2679	947165	P0AFM2	proU,JW2654	glycine betaine / proline ABC transporter - periplasmic binding protein	Basal machinery	P0AFM2	['GO:0050997', 'GO:0022857']	False	False	False	False
proW		0.43381462879363897	Output		b2678	947145	P14176	JW2653	glycine betaine / proline ABC transporter - membrane subunit	Basal machinery	P14176	['GO:0005275', 'GO:0015226']	False	False	False	False
atoE		0.8913033759685889	Output		b2223	946721	P76460	JW2217	predicted short chain fatty acid transporter	M61	P76460	[]	False	False	False	False
cysH		0.8945393354866613	Output		b2762	947230	P17854	JW2732	CysH	Intermodular	P17854	['GO:0004604']	False	False	False	False
b4441		0.8907104979641507	Output		b4441			glmY		M37.41		[]	False	False	False	False
cysJ		0.8933543841999946	Output		b2764	947239	P38038	JW2734	sulfite reductase, flavoprotein subunit	M37.4	P38038	['GO:0050660', 'GO:0010181', 'GO:0070401', 'GO:0016491', 'GO:0042602', 'GO:0004783']	False	False	False	False
folA		0.910832508297458	Output		b0048	944790	P0ABQ4	JW0047,tmrA	dihydrofolate reductase	M37.19	P0ABQ4	['GO:0004146', 'GO:0051871', 'GO:0005542', 'GO:0051870', 'GO:0050661', 'GO:0070401', 'GO:0070402']	False	False	False	False
yjbG		0.8326384217858993	Output		b4028	948526	P32688	JW3988	conserved protein	M37.1	P32688	[]	False	False	False	False
cysI		0.8933543841999946	Output		b2763	947231	P17846	JW2733	sulfite reductase, hemoprotein subunit	M37.4	P17846	['GO:0051539', 'GO:0020037', 'GO:0046872', 'GO:0050661', 'GO:0004783']	False	False	False	False
yjbF		0.8326384217858993	Output		b4027	948533	P32687	JW5711	predicted lipoprotein	M37.1	P32687	[]	False	False	False	False
dcuD		0.890068187059141	Output		b3227	946575	P45428	yhcL,JW3196	YhcL DcuC transporter	Basal machinery	P45428	['GO:0015556']	False	False	False	False
hipA	0.5420064258232464	0.8141093579044185	Middle	-0.45145935210560023	b1507	946064	P23874	JW1500	serine/threonine kinase HipA	M37.2	P23874	['GO:0005524', 'GO:0001217', 'GO:0000287', 'GO:0106310', 'GO:0004674', 'GO:0043565', 'GO:0000976']	True	False	False	False
atoB		0.8913033759685889	Output		b2224	946727	P76461	JW2218	AtoB	M61	P76461	['GO:0003985', 'GO:0042802']	False	False	False	False
sodB		0.44350905900076754	Output		b1656	944953	P0AGD3	JW1648	SodB	Intermodular	P0AGD3	['GO:0005506', 'GO:0016491', 'GO:0004784']	False	False	False	False
uspB		0.8025674626209072	Output		b3494	948008	P0A8S5	yhiO,JW3461	predicted universal stress (ethanol tolerance) protein B	Basal machinery	P0A8S5	[]	False	False	False	False
rpoH	0.7996035868995337	0.8340008871819713	Middle	0.762148817011649	b3461	947970	P0AGB3	hin,fam,JW3426,htpR	RNA polymerase, sigma 32 (sigma H) factor	Global regulator	P0AGB3	['GO:0001000', 'GO:0001046', 'GO:0003677', 'GO:0001216', 'GO:0016987', 'GO:0009009']	True	False	False	False
yadV		0.8712460940400263	Output		b0140	944859	P33128	ecpD,JW0136	probable pilin chaperone similar to PapD	Basal machinery	P33128	['GO:0044183']	False	False	False	False
atoD		0.8913033759685889	Output		b2221	947525	P76458	JW2215	acetyl-CoA:acetoacetyl-CoA transferase, &alpha; subunit	M61	P76458	['GO:0008775', 'GO:0047371', 'GO:0008410']	False	False	False	False
htrE		0.8712460940400263	Output		b0139	944819	P33129	JW0135	putative outer membrane usher protein	Basal machinery	P33129	['GO:0015473']	False	False	False	False
sgbH		0.89327415881171	Output		b3581	948098	P37678	JW3553,yiaQ	3-keto-L-gulonate 6-phosphate decarboxylase	M18	P37678	['GO:0033982', 'GO:0046872', 'GO:0004590']	False	False	False	False
